video_id,source_file,group
7561038181563419959,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7561159008074124558,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7561200888036003103,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7561213627798277384,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7561418302761766166,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7561456867231206711,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7561459495809846542,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7561859064007773453,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7562270156576148750,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7562334301166013718,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7562335351113649430,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7562727779981135159,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7562737445322706184,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Top_100/top_metadata.json,top
7563467582280420616,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7563719605663862029,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7564088602234309918,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7564143939821784350,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7564156976251325703,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7564181866035678519,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
7564186910306913550,/Users/jolanda/Desktop/Study/Project_Algorithmus/Viralitaetsanalyse-main/tiktok_100_vs_100/Normal_100/normal_metadata.json,normal
